#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Correction ID, Restricted, ap_type, Observation ID, Instrument, Aperture, FPX, FPY, File Name, zipname, File Size, visitId, Date, dataURI, selected
#@string, string, string, string, string, string, float, float, string, string, string, string, float, string, string
corr_id,isRestricted,ap_type,obs_id,instrume,apername,fpx,fpy,fileName,zipname,fileSize,visitId,date_obs_mjd,dataURI,_selected_
R2022122704,False,OPD,V02724372001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,R2022122704-NRCA3_FP1-1.fits,,6419520,02724372001,59940.0195127315,mast:JWST/product/R2022122704-NRCA3_FP1-1.fits,False
R2022122903,False,OPD,V02724177001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2022122903-NRCA3_FP1-1.fits,,6419520,02724177001,59941.9600856481,mast:JWST/product/R2022122903-NRCA3_FP1-1.fits,False
R2022122904,False,OPD,V02724177001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2022122904-NRCA3_FP1-1.fits,,6419520,02724177001,59941.9600856481,mast:JWST/product/R2022122904-NRCA3_FP1-1.fits,False
R2022123103,False,OPD,V02586327001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2022123103-NRCA3_FP1-1.fits,,6419520,02586327001,59944.1247523148,mast:JWST/product/R2022123103-NRCA3_FP1-1.fits,False
R2022123104,False,OPD,V02586327001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2022123104-NRCA3_FP1-1.fits,,6419520,02586327001,59944.1247523148,mast:JWST/product/R2022123104-NRCA3_FP1-1.fits,False
R2023010203,False,OPD,V02724373001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023010203-NRCA3_FP1-1.fits,,6419520,02724373001,59945.8202256944,mast:JWST/product/R2023010203-NRCA3_FP1-1.fits,False
R2023010204,False,OPD,V02724373001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023010204-NRCA3_FP1-1.fits,,6419520,02724373001,59945.8202256944,mast:JWST/product/R2023010204-NRCA3_FP1-1.fits,False
R2023010703,False,OPD,V02586363001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023010703-NRCA3_FP1-1.fits,,6419520,02586363001,59951.4805196759,mast:JWST/product/R2023010703-NRCA3_FP1-1.fits,False
R2023010704,False,OPD,V02586363001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023010704-NRCA3_FP1-1.fits,,6419520,02586363001,59951.4805196759,mast:JWST/product/R2023010704-NRCA3_FP1-1.fits,False
R2023011003,False,OPD,V02586238001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011003-NRCA3_FP1-1.fits,,6419520,02586238001,59953.6985358796,mast:JWST/product/R2023011003-NRCA3_FP1-1.fits,False
R2023011004,False,OPD,V02586238001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011004-NRCA3_FP1-1.fits,,6419520,02586238001,59953.6985358796,mast:JWST/product/R2023011004-NRCA3_FP1-1.fits,False
R2023011203,False,OPD,V02724002001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011203-NRCA3_FP1-1.fits,,6419520,02724002001,59955.7773055556,mast:JWST/product/R2023011203-NRCA3_FP1-1.fits,False
R2023011204,False,OPD,V02724002001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011204-NRCA3_FP1-1.fits,,6419520,02724002001,59955.8152071759,mast:JWST/product/R2023011204-NRCA3_FP1-1.fits,False
R2023011402,False,OPD,V02724472001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011402-NRCA3_FP1-1.fits,,6419520,02724472001,59957.7074664352,mast:JWST/product/R2023011402-NRCA3_FP1-1.fits,False
R2023011403,False,OPD,V02724472001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011403-NRCA3_FP1-1.fits,,6419520,02724472001,59957.7074664352,mast:JWST/product/R2023011403-NRCA3_FP1-1.fits,False
R2023011802,False,OPD,V02725032001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011802-NRCA3_FP1-1.fits,,6419520,02725032001,59961.5100347222,mast:JWST/product/R2023011802-NRCA3_FP1-1.fits,False
R2023011803,False,OPD,V02725032001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011803-NRCA3_FP1-1.fits,,6419520,02725032001,59961.5100347222,mast:JWST/product/R2023011803-NRCA3_FP1-1.fits,False
R2023011903,False,OPD,V02725027001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011903-NRCA3_FP1-1.fits,,6419520,02725027001,59963.6973668981,mast:JWST/product/R2023011903-NRCA3_FP1-1.fits,False
R2023011904,False,OPD,V02725027001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023011904-NRCA3_FP1-1.fits,,6419520,02725027001,59963.6973668981,mast:JWST/product/R2023011904-NRCA3_FP1-1.fits,False
R2023012202,False,OPD,V02586227001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012202-NRCA3_FP1-1.fits,,6419520,02586227001,59965.8570196759,mast:JWST/product/R2023012202-NRCA3_FP1-1.fits,False
R2023012203,False,OPD,V02586227001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012203-NRCA3_FP1-1.fits,,6419520,02586227001,59965.8570196759,mast:JWST/product/R2023012203-NRCA3_FP1-1.fits,False
R2023012303,False,OPD,V02725390001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012303-NRCA3_FP1-1.fits,,6419520,02725390001,59967.651099537,mast:JWST/product/R2023012303-NRCA3_FP1-1.fits,False
R2023012304,False,OPD,V02725390001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012304-NRCA3_FP1-1.fits,,6419520,02725390001,59967.651099537,mast:JWST/product/R2023012304-NRCA3_FP1-1.fits,False
R2023012603,False,OPD,V02586228001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012603-NRCA3_FP1-1.fits,,6419520,02586228001,59969.4549467593,mast:JWST/product/R2023012603-NRCA3_FP1-1.fits,False
R2023012604,False,OPD,V02586228001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012604-NRCA3_FP1-1.fits,,6419520,02586228001,59969.4549467593,mast:JWST/product/R2023012604-NRCA3_FP1-1.fits,False
R2023012803,False,OPD,V02725483001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012803-NRCA3_FP1-1.fits,,6419520,02725483001,59971.7489930556,mast:JWST/product/R2023012803-NRCA3_FP1-1.fits,False
R2023012804,False,OPD,V02725483001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012804-NRCA3_FP1-1.fits,,6419520,02725483001,59971.7489930556,mast:JWST/product/R2023012804-NRCA3_FP1-1.fits,False
R2023012903,False,OPD,V02725157001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012903-NRCA3_FP1-1.fits,,6419520,02725157001,59973.2008657407,mast:JWST/product/R2023012903-NRCA3_FP1-1.fits,False
R2023012904,False,OPD,V02725157001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023012904-NRCA3_FP1-1.fits,,6419520,02725157001,59973.2008657407,mast:JWST/product/R2023012904-NRCA3_FP1-1.fits,False
R2023020102,False,OPD,V02725158001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020102-NRCA3_FP1-1.fits,,6419520,02725158001,59975.2710081019,mast:JWST/product/R2023020102-NRCA3_FP1-1.fits,False
R2023020103,False,OPD,V02725158001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020103-NRCA3_FP1-1.fits,,6419520,02725158001,59975.2710081019,mast:JWST/product/R2023020103-NRCA3_FP1-1.fits,False
R2023020302,False,OPD,V02586307001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020302-NRCA3_FP1-1.fits,,6419520,02586307001,59977.0901736111,mast:JWST/product/R2023020302-NRCA3_FP1-1.fits,False
R2023020303,False,OPD,V02586307001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020303-NRCA3_FP1-1.fits,,6419520,02586307001,59977.0901736111,mast:JWST/product/R2023020303-NRCA3_FP1-1.fits,False
R2023020502,False,OPD,V02725179001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020502-NRCA3_FP1-1.fits,,6419520,02725179001,59979.5625891204,mast:JWST/product/R2023020502-NRCA3_FP1-1.fits,False
R2023020503,False,OPD,V02725179001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020503-NRCA3_FP1-1.fits,,6419520,02725179001,59979.5625891204,mast:JWST/product/R2023020503-NRCA3_FP1-1.fits,False
R2023020603,False,OPD,V02586242001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020603-NRCA3_FP1-1.fits,,6419520,02586242001,59981.2659756944,mast:JWST/product/R2023020603-NRCA3_FP1-1.fits,False
R2023020604,False,OPD,V02586242001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020604-NRCA3_FP1-1.fits,,6419520,02586242001,59981.2659756944,mast:JWST/product/R2023020604-NRCA3_FP1-1.fits,False
R2023020803,False,OPD,V02724452001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020803-NRCA3_FP1-1.fits,,6419520,02724452001,59982.9535347222,mast:JWST/product/R2023020803-NRCA3_FP1-1.fits,False
R2023020804,False,OPD,V02724452001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023020804-NRCA3_FP1-1.fits,,6419520,02724452001,59982.9535347222,mast:JWST/product/R2023020804-NRCA3_FP1-1.fits,False
R2023021003,False,OPD,V02725008001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021003-NRCA3_FP1-1.fits,,6419520,02725008001,59985.2745115741,mast:JWST/product/R2023021003-NRCA3_FP1-1.fits,False
R2023021004,False,OPD,V02725008001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021004-NRCA3_FP1-1.fits,,6419520,02725008001,59985.2745115741,mast:JWST/product/R2023021004-NRCA3_FP1-1.fits,False
R2023021203,False,OPD,V02586313001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021203-NRCA3_FP1-1.fits,,6419520,02586313001,59987.7296793982,mast:JWST/product/R2023021203-NRCA3_FP1-1.fits,False
R2023021204,False,OPD,V02586313001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021204-NRCA3_FP1-1.fits,,6419520,02586313001,59987.7296793982,mast:JWST/product/R2023021204-NRCA3_FP1-1.fits,False
R2023021503,False,OPD,V02725188001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021503-NRCA3_FP1-1.fits,,6419520,02725188001,59990.0001145833,mast:JWST/product/R2023021503-NRCA3_FP1-1.fits,False
R2023021504,False,OPD,V02725188001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021504-NRCA3_FP1-1.fits,,6419520,02725188001,59990.0001145833,mast:JWST/product/R2023021504-NRCA3_FP1-1.fits,False
R2023021703,False,OPD,V02725197001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021703-NRCA3_FP1-1.fits,,6419520,02725197001,59991.8577939815,mast:JWST/product/R2023021703-NRCA3_FP1-1.fits,False
R2023021704,False,OPD,V02725197001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021704-NRCA3_FP1-1.fits,,6419520,02725197001,59991.8577939815,mast:JWST/product/R2023021704-NRCA3_FP1-1.fits,False
R2023021903,False,OPD,V02725262001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021903-NRCA3_FP1-1.fits,,6419520,02725262001,59994.023474537,mast:JWST/product/R2023021903-NRCA3_FP1-1.fits,False
R2023021904,False,OPD,V02725262001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023021904-NRCA3_FP1-1.fits,,6419520,02725262001,59994.023474537,mast:JWST/product/R2023021904-NRCA3_FP1-1.fits,False
R2023022103,False,OPD,V02724122001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023022103-NRCA3_FP1-1.fits,,6419520,02724122001,59995.9078865741,mast:JWST/product/R2023022103-NRCA3_FP1-1.fits,False
R2023022303,False,OPD,V02724332001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023022303-NRCA3_FP1-1.fits,,6419520,02724332001,59997.6980972222,mast:JWST/product/R2023022303-NRCA3_FP1-1.fits,False
R2023022503,False,OPD,V02725152001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023022503-NRCA3_FP1-1.fits,,6419520,02725152001,59999.9981238426,mast:JWST/product/R2023022503-NRCA3_FP1-1.fits,False
R2023022703,False,OPD,V02725172001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023022703-NRCA3_FP1-1.fits,,6419520,02725172001,60001.8967627315,mast:JWST/product/R2023022703-NRCA3_FP1-1.fits,False
R2023022803,False,OPD,V02724233001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023022803-NRCA3_FP1-1.fits,,6419520,02724233001,60003.5194351852,mast:JWST/product/R2023022803-NRCA3_FP1-1.fits,False
R2023030303,False,OPD,V02724258001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767264,R2023030303-NRCA3_FP1-1.fits,,6419520,02724258001,60005.6632060185,mast:JWST/product/R2023030303-NRCA3_FP1-1.fits,False
R2023030503,False,OPD,V04431232001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023030503-NRCA3_FP1-1.fits,,6419520,04431232001,60008.0077881944,mast:JWST/product/R2023030503-NRCA3_FP1-1.fits,False
R2023030804,False,OPD,V02725167001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023030804-NRCA3_FP1-1.fits,,6419520,02725167001,60011.8376145833,mast:JWST/product/R2023030804-NRCA3_FP1-1.fits,False
R2023031302,False,OPD,V02724132001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023031302-NRCA3_FP1-1.fits,,6419520,02724132001,60013.6190138889,mast:JWST/product/R2023031302-NRCA3_FP1-1.fits,False
R2023031604,False,OPD,V02586472001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023031604-NRCA3_FP1-1.fits,,6419520,02586472001,60017.7760208333,mast:JWST/product/R2023031604-NRCA3_FP1-1.fits,False
R2023031703,False,OPD,V02725007001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023031703-NRCA3_FP1-1.fits,,6419520,02725007001,60020.2575798611,mast:JWST/product/R2023031703-NRCA3_FP1-1.fits,False
R2023031902,False,OPD,V02725302001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023031902-NRCA3_FP1-1.fits,,6419520,02725302001,60021.7318078704,mast:JWST/product/R2023031902-NRCA3_FP1-1.fits,False
R2023032202,False,OPD,V02726031001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023032202-NRCA3_FP1-1.fits,,6419520,02726031001,60025.1392268519,mast:JWST/product/R2023032202-NRCA3_FP1-1.fits,False
R2023032204,False,OPD,V02726031001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767524,R2023032204-NRCA3_FP1-0.fits,,6419520,02726031001,60025.1392268519,mast:JWST/product/R2023032204-NRCA3_FP1-0.fits,False
R2023032504,False,OPD,V02725169001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023032504-NRCA3_FP1-1.fits,,6419520,02725169001,60027.8042569444,mast:JWST/product/R2023032504-NRCA3_FP1-1.fits,False
R2023032505,False,OPD,V02725169001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023032505-NRCA3_FP1-1.fits,,6419520,02725169001,60027.8396747685,mast:JWST/product/R2023032505-NRCA3_FP1-1.fits,False
R2023032701,False,OPD,V02724487001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023032701-NRCA3_FP1-1.fits,,6419520,02724487001,60028.8289236111,mast:JWST/product/R2023032701-NRCA3_FP1-1.fits,False
R2023032801,False,OPD,V02725347001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023032801-NRCA3_FP1-1.fits,,6419520,02725347001,60030.7606990741,mast:JWST/product/R2023032801-NRCA3_FP1-1.fits,False
R2023033001,False,OPD,V02724132001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023033001-NRCA3_FP1-1.fits,,6419520,02724132001,60013.6190138889,mast:JWST/product/R2023033001-NRCA3_FP1-1.fits,False
R2023040102,False,OPD,V02725317001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023040102-NRCA3_FP1-1.fits,,6419520,02725317001,60035.10446875,mast:JWST/product/R2023040102-NRCA3_FP1-1.fits,False
R2023040302,False,OPD,V02725171001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023040302-NRCA3_FP1-1.fits,,6419520,02725171001,60037.0387037037,mast:JWST/product/R2023040302-NRCA3_FP1-1.fits,False
R2023040504,False,OPD,V02586357001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023040504-NRCA3_FP1-1.fits,,6419520,02586357001,60039.4668854167,mast:JWST/product/R2023040504-NRCA3_FP1-1.fits,False
R2023040601,False,OPD,V02726162001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,R2023040601-NRCA3_FP1-1.fits,,6419520,02726162001,59775.41921875,mast:JWST/product/R2023040601-NRCA3_FP1-1.fits,False
R2023040602,False,OPD,V02726162001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023040602-NRCA3_FP1-1.fits,,6419520,02726162001,59775.4519016204,mast:JWST/product/R2023040602-NRCA3_FP1-1.fits,False
R2023040702,False,OPD,V02724318001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767264,R2023040702-NRCA3_FP1-1.fits,,6419520,02724318001,60041.5028483796,mast:JWST/product/R2023040702-NRCA3_FP1-1.fits,False
R2023040703,False,OPD,V02724318001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16813,-0.767524,R2023040703-NRCA3_FP1-0.fits,,6419520,02724318001,60041.5028483796,mast:JWST/product/R2023040703-NRCA3_FP1-0.fits,False
R2023040902,False,OPD,V02724319001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767264,R2023040902-NRCA3_FP1-1.fits,,6419520,02724319001,60043.4392256944,mast:JWST/product/R2023040902-NRCA3_FP1-1.fits,False
R2023040903,False,OPD,V02724319001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023040903-NRCA3_FP1-1.fits,,6419520,02724319001,60043.4645763889,mast:JWST/product/R2023040903-NRCA3_FP1-1.fits,False
R2023041201,False,OPD,V02724320001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023041201-NRCA3_FP1-1.fits,,6419520,02724320001,60045.6875231481,mast:JWST/product/R2023041201-NRCA3_FP1-1.fits,False
R2023041402,False,OPD,V02724321001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023041402-NRCA3_FP1-1.fits,,6419520,02724321001,60047.9909849537,mast:JWST/product/R2023041402-NRCA3_FP1-1.fits,False
R2023041602,False,OPD,V02725313001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023041602-NRCA3_FP1-1.fits,,6419520,02725313001,60049.7618506944,mast:JWST/product/R2023041602-NRCA3_FP1-1.fits,False
R2023041702,False,OPD,V02724272001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023041702-NRCA3_FP1-1.fits,,6419520,02724272001,60051.5118287037,mast:JWST/product/R2023041702-NRCA3_FP1-1.fits,False
R2023042201,False,OPD,V02725018001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023042201-NRCA3_FP1-1.fits,,6419520,02725018001,60053.4484479167,mast:JWST/product/R2023042201-NRCA3_FP1-1.fits,False
R2023042302,False,OPD,V02724228001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023042302-NRCA3_FP1-1.fits,,6419520,02724228001,60057.4575289352,mast:JWST/product/R2023042302-NRCA3_FP1-1.fits,False
R2023050402,False,OPD,V02725010001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023050402-NRCA3_FP1-1.fits,,6419520,02725010001,60068.2621770833,mast:JWST/product/R2023050402-NRCA3_FP1-1.fits,False
R2023050602,False,OPD,V02724375001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023050602-NRCA3_FP1-1.fits,,6419520,02724375001,60070.1881574074,mast:JWST/product/R2023050602-NRCA3_FP1-1.fits,False
R2023050801,False,OPD,V02586023001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023050801-NRCA3_FP1-1.fits,,6419520,02586023001,59796.5388761574,mast:JWST/product/R2023050801-NRCA3_FP1-1.fits,False
R2023050802,False,OPD,V02586023001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023050802-NRCA3_FP1-1.fits,,6419520,02586023001,59796.5684525463,mast:JWST/product/R2023050802-NRCA3_FP1-1.fits,False
R2023050803,False,OPD,V02726227001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023050803-NRCA3_FP1-1.fits,,6419520,02726227001,59768.681087963,mast:JWST/product/R2023050803-NRCA3_FP1-1.fits,False
R2023050804,False,OPD,V02726227001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023050804-NRCA3_FP1-1.fits,,6419520,02726227001,59768.7135231482,mast:JWST/product/R2023050804-NRCA3_FP1-1.fits,False
R2023051102,False,OPD,V02724337001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023051102-NRCA3_FP1-1.fits,,6419520,02724337001,60074.572568287,mast:JWST/product/R2023051102-NRCA3_FP1-1.fits,False
R2023051103,False,OPD,V02724337001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023051103-NRCA3_FP1-1.fits,,6419520,02724337001,60074.6081087963,mast:JWST/product/R2023051103-NRCA3_FP1-1.fits,False
R2023051202,False,OPD,V02726042001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023051202-NRCA3_FP1-1.fits,,6419520,02726042001,60076.1985902778,mast:JWST/product/R2023051202-NRCA3_FP1-1.fits,False
R2023051402,False,OPD,V02726098001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023051402-NRCA3_FP1-1.fits,,6419520,02726098001,60078.2839444444,mast:JWST/product/R2023051402-NRCA3_FP1-1.fits,False
R2023052101,False,OPD,V02724349001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023052101-NRCA3_FP1-1.fits,,6419520,02724349001,60084.0941805556,mast:JWST/product/R2023052101-NRCA3_FP1-1.fits,False
R2023060502,False,OPD,V02725112001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023060502-NRCA3_FP1-1.fits,,6419520,02725112001,60100.1082152778,mast:JWST/product/R2023060502-NRCA3_FP1-1.fits,False
R2023061802,False,OPD,V02725052001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023061802-NRCA3_FP1-1.fits,,6419520,02725052001,60112.653849537,mast:JWST/product/R2023061802-NRCA3_FP1-1.fits,False
R2023062102,False,OPD,V02726163001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023062102-NRCA3_FP1-1.fits,,6419520,02726163001,60116.4259884259,mast:JWST/product/R2023062102-NRCA3_FP1-1.fits,False
R2023062403,False,OPD,V02725029001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023062403-NRCA3_FP1-1.fits,,6419520,02725029001,60118.5711446759,mast:JWST/product/R2023062403-NRCA3_FP1-1.fits,False
R2023062603,False,OPD,V02725073001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023062603-NRCA3_FP1-1.fits,,6419520,02725073001,60121.0144259259,mast:JWST/product/R2023062603-NRCA3_FP1-1.fits,False
R2023062802,False,OPD,V02725074001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023062802-NRCA3_FP1-1.fits,,6419520,02725074001,60122.8616770833,mast:JWST/product/R2023062802-NRCA3_FP1-1.fits,False
R2023063003,False,OPD,V02725037001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023063003-NRCA3_FP1-1.fits,,6419520,02725037001,60124.8533622685,mast:JWST/product/R2023063003-NRCA3_FP1-1.fits,False
R2023070203,False,OPD,V04504056001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023070203-NRCA3_FP1-1.fits,,6419520,04504056001,60126.8279733796,mast:JWST/product/R2023070203-NRCA3_FP1-1.fits,False
R2023070403,False,OPD,V02726481001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023070403-NRCA3_FP1-1.fits,,6419520,02726481001,60128.9546041667,mast:JWST/product/R2023070403-NRCA3_FP1-1.fits,False
R2023070603,False,OPD,V04509177001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023070603-NRCA3_FP1-1.fits,,6419520,04509177001,60130.8058333333,mast:JWST/product/R2023070603-NRCA3_FP1-1.fits,False
R2023070803,False,OPD,V04501186001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023070803-NRCA3_FP1-1.fits,,6419520,04501186001,60132.6430532407,mast:JWST/product/R2023070803-NRCA3_FP1-1.fits,False
R2023071203,False,OPD,V04508126001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023071203-NRCA3_FP1-1.fits,,6419520,04508126001,60136.5362546296,mast:JWST/product/R2023071203-NRCA3_FP1-1.fits,False
R2023071403,False,OPD,V04508096001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023071403-NRCA3_FP1-1.fits,,6419520,04508096001,60138.8979143519,mast:JWST/product/R2023071403-NRCA3_FP1-1.fits,False
R2023071603,False,OPD,V04508011001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2023071603-NRCA3_FP1-1.fits,,6419520,04508011001,60141.0883715278,mast:JWST/product/R2023071603-NRCA3_FP1-1.fits,False
